,user_ids
16243,C-4802-2009
16244,B-2142-2012
16245,C-8491-2012
16246,F-9351-2010
16247,L-7878-2014
16248,N-5775-2015
16249,B-8171-2018
16250,A-3548-2010
16251,B-8401-2017
16252,F-6508-2017
16253,A-5797-2011
16254,F-3802-2012
16255,R-5357-2016
16256,B-2524-2010
16257,E-2401-2017
16258,H-6075-2018
16259,M-6554-2015
16260,T-6591-2017
16261,A-1136-2011
16262,H-6281-2018
16263,K-4774-2013
16264,M-3956-2015
16265,E-1520-2012
16266,P-4541-2014
16267,F-2670-2013
16268,O-4706-2014
16269,D-2295-2010
16270,G-6732-2013
16271,B-4959-2016
16272,J-8354-2012
16273,J-4231-2018
16274,F-3658-2014
16275,A-5696-2012
16276,A-6068-2008
16277,J-3498-2013
16278,F-7338-2016
16279,G-5993-2014
16280,F-9103-2012
16281,O-5513-2017
16282,C-5518-2012
16283,B-4686-2009
16284,F-6142-2014
16285,C-2012-2014
16286,D-5558-2014
16287,E-1195-2011
16288,N-6077-2017
16289,F-5508-2011
16290,O-4873-2014
16291,A-1212-2012
16292,A-6128-2010
16293,H-2322-2013
16294,F-7509-2016
16295,A-4764-2017
16296,G-5925-2018
16297,M-9245-2016
16298,Q-1814-2015
16299,M-4079-2017
16300,G-6609-2011
16301,D-7925-2015
16302,B-3633-2010
16303,B-4550-2018
16304,Q-7818-2016
16305,C-6626-2016
16306,G-1427-2015
16307,A-6672-2009
16308,F-1641-2011
16309,D-5496-2011
16310,D-6017-2013
16311,F-1552-2011
16312,B-2849-2009
16313,B-5232-2018
16314,B-5457-2018
16315,N-9308-2018
16316,C-8708-2018
16317,C-7704-2015
16318,F-3680-2011
16319,A-5732-2013
16320,A-6879-2010
16321,C-8987-2017
16322,B-8274-2008
16323,A-3314-2010
16324,B-2461-2016
16325,R-4825-2017
16326,H-4776-2012
16327,D-6581-2017
16328,K-4486-2013
16329,D-9155-2013
16330,V-9291-2017
16331,E-1887-2018
16332,A-3086-2008
16333,K-9015-2015
16334,I-3566-2016
16335,O-7905-2014
16336,F-7198-2017
16337,O-7822-2015
16338,B-3418-2009
16339,N-5643-2014
16340,E-7204-2017
16341,E-2887-2011
16342,C-3255-2008
16343,T-7760-2017
16344,K-2364-2017
16345,B-6186-2017
16346,G-2913-2015
16347,D-4874-2018
16348,K-3128-2012
16349,A-4283-2013
16350,M-6227-2016
16351,O-8188-2018
16352,C-4586-2008
16353,L-6839-2014
16354,A-3319-2016
16355,O-7819-2018
16356,W-1282-2017
16357,T-7177-2017
16358,F-4898-2016
16359,A-7955-2009
16360,E-6827-2012
16361,M-2841-2013
16362,Q-8159-2017
16363,E-6784-2011
16364,J-1230-2014
16365,B-3104-2015
16366,O-8730-2014
16367,A-3461-2011
16368,H-8206-2014
16369,J-3320-2012
16370,E-8374-2010
16371,F-4759-2012
16372,F-8963-2011
16373,R-3803-2016
16374,D-1434-2015
16375,M-6473-2013
16376,C-5811-2012
16377,D-2762-2013
16378,E-7489-2012
16379,B-5375-2008
16380,M-7554-2016
16381,F-3613-2014
16382,H-3959-2017
16383,C-7612-2011
16384,B-3639-2011
16385,C-4882-2013
16386,E-2792-2018
16387,G-3055-2016
16388,C-3367-2012
16389,A-2157-2013
16390,C-1393-2013
16391,G-6306-2011
16392,H-2648-2013
16393,I-1603-2018
16394,H-9475-2018
16395,H-3344-2014
16396,A-7094-2018
16397,C-4139-2008
16398,E-3624-2018
16399,B-3819-2011
16400,K-9971-2018
16401,D-7025-2014
16402,E-3544-2015
16403,C-9044-2016
16404,M-1337-2016
16405,G-4536-2013
16406,G-9135-2016
16407,R-4947-2016
16408,N-3764-2016
16409,D-9235-2018
16410,B-3727-2012
16411,G-2342-2015
16412,H-3326-2017
16413,M-5411-2014
16414,I-4440-2013
16415,C-4593-2013
16416,C-3672-2012
16417,A-7116-2017
16418,A-9766-2009
16419,K-1923-2016
16420,C-7408-2014
16421,H-9686-2014
16422,N-4498-2017
16423,J-4558-2014
16424,A-1533-2010
16425,K-6043-2013
16426,I-5462-2014
16427,B-4722-2009
16428,R-8399-2017
16429,B-7938-2011
16430,A-9710-2009
16431,Q-7813-2016
16432,A-3099-2008
16433,A-3626-2013
16434,F-3704-2011
16435,B-9934-2014
16436,E-3652-2010
16437,J-6681-2013
16438,S-7927-2017
16439,F-7080-2014
16440,H-1303-2011
16441,E-7733-2015
16442,P-3028-2014
16443,C-9117-2016
16444,C-3075-2008
16445,M-9437-2017
16446,K-3110-2014
16447,I-7102-2015
16448,M-4535-2013
16449,C-7140-2018
16450,A-7013-2008
16451,A-4368-2009
16452,G-2666-2011
16453,Q-7873-2016
16454,S-2581-2017
16455,D-3184-2014
16456,H-1470-2016
16457,I-8224-2014
16458,O-8645-2018
16459,B-1368-2017
16460,C-9950-2012
16461,A-2209-2013
16462,N-4521-2014
16463,B-7294-2012
16464,I-8291-2018
16465,B-9110-2008
16466,D-5521-2013
16467,F-8269-2011
16468,L-8701-2018
16469,J-2321-2015
16470,A-9138-2008
16471,B-4341-2015
16472,G-3901-2018
16473,A-2982-2008
16474,L-5838-2017
16475,I-3599-2017
16476,O-4431-2016
16477,A-7527-2009
16478,B-7188-2017
16479,F-3229-2015
16480,P-1840-2014
16481,B-2857-2016
16482,H-3239-2018
16483,P-5278-2018
16484,G-5980-2010
16485,R-2714-2016
16486,P-1361-2014
16487,H-1196-2018
16488,D-5276-2013
16489,A-3475-2011
16490,J-3764-2017
16491,D-5148-2015
16492,L-7475-2018
16493,T-2286-2017
16494,N-1941-2015
16495,O-1737-2016
16496,L-7782-2016
16497,B-4356-2010
16498,I-9097-2016
16499,H-9576-2016
16500,A-9309-2016
16501,D-4842-2014
16502,S-4365-2017
16503,B-6593-2008
16504,C-5215-2012
16505,B-7487-2011
16506,C-5270-2008
16507,A-1297-2007
16508,G-9474-2012
16509,E-6467-2015
16510,I-2263-2017
16511,G-7400-2017
16512,C-3239-2015
16513,O-7613-2014
16514,N-1476-2016
16515,C-9954-2011
16516,D-2648-2014
16517,R-3169-2017
16518,F-7156-2017
16519,E-8163-2015
16520,I-4446-2015
16521,J-6014-2015
16522,C-7842-2016
16523,A-5539-2015
16524,F-7536-2014
16525,G-5007-2010
16526,G-7992-2015
16527,P-6770-2016
16528,D-2893-2011
16529,B-1713-2013
16530,D-2858-2011
16531,A-3629-2013
16532,B-3513-2013
16533,O-3336-2013
16534,L-9132-2016
16535,H-2796-2016
16536,D-4706-2012
16537,C-9596-2015
16538,E-3084-2010
16539,C-9102-2013
16540,C-5124-2011
16541,E-8284-2018
16542,O-9262-2016
16543,E-4834-2016
16544,A-1984-2016
16545,A-8218-2009
16546,H-4110-2018
16547,N-7558-2018
16548,A-7693-2011
16549,I-1287-2016
16550,A-7665-2012
16551,J-6795-2017
16552,I-2576-2012
16553,H-2258-2015
16554,G-8127-2016
16555,F-7985-2014
16556,J-4954-2014
16557,F-8792-2014
16558,A-1644-2014
16559,H-1544-2015
16560,H-9558-2013
16561,K-9205-2013
16562,D-2989-2012
16563,B-1512-2008
16564,D-3383-2013
16565,P-3383-2018
16566,T-3984-2017
16567,F-5241-2017
16568,A-6950-2016
16569,K-2561-2015
16570,B-2852-2011
16571,P-2354-2014
16572,D-2994-2013
16573,P-4728-2018
16574,B-6687-2015
16575,K-5400-2017
16576,O-7270-2016
16577,O-3004-2018
16578,N-7571-2013
16579,E-9792-2015
16580,D-2057-2010
16581,J-9285-2015
16582,D-2055-2010
16583,H-3271-2011
16584,A-4221-2010
16585,A-2179-2014
16586,M-1486-2016
16587,O-2029-2015
16588,E-2889-2011
16589,A-5914-2010
16590,L-6569-2016
16591,C-5592-2014
16592,G-8337-2013
16593,J-2345-2014
16594,C-8198-2012
16595,A-2464-2012
16596,P-2156-2016
16597,J-1697-2015
16598,E-1663-2011
16599,E-4437-2016
16600,G-7441-2015
16601,J-1665-2012
16602,E-1602-2016
16603,A-3797-2012
16604,D-1941-2010
16605,P-1618-2017
16606,H-4499-2011
16607,C-5106-2008
16608,E-2510-2018
16609,B-8938-2009
16610,K-3654-2013
16611,I-8149-2012
16612,N-5529-2014
16613,J-6027-2014
16614,B-9848-2013
16615,U-6813-2017
16616,K-2433-2015
16617,I-1010-2017
16618,K-5699-2013
16619,A-4245-2013
16620,B-3585-2008
16621,A-8458-2011
16622,G-5520-2014
16623,O-2285-2013
16624,N-6426-2013
16625,E-4750-2015
16626,G-2509-2010
16627,O-4021-2017
16628,D-7311-2012
16629,E-8038-2016
16630,A-2104-2017
16631,K-9860-2013
16632,F-4684-2010
16633,G-6428-2013
16634,A-3053-2008
16635,H-1672-2015
16636,J-6992-2015
16637,P-3128-2016
16638,P-4125-2015
16639,J-2537-2018
16640,O-8706-2016
16641,A-7899-2009
16642,A-5494-2009
16643,A-3634-2009
16644,F-6628-2014
16645,K-8326-2014
16646,A-3523-2011
16647,D-2067-2009
16648,D-3222-2013
16649,B-7343-2009
16650,H-3341-2017
16651,P-5135-2015
16652,H-5611-2013
16653,K-7148-2014
16654,G-9977-2017
16655,M-2327-2018
16656,C-3936-2009
16657,F-7250-2013
16658,F-3307-2012
16659,A-5702-2009
16660,L-6223-2018
16661,A-8367-2013
16662,D-3951-2014
16663,C-8644-2018
16664,Q-6602-2016
16665,A-4706-2008
16666,O-8234-2014
16667,L-8321-2015
16668,O-1313-2017
16669,P-1317-2015
16670,A-7608-2010
16671,J-8203-2012
16672,P-3642-2014
16673,E-2891-2011
16674,M-3587-2014
16675,C-8903-2015
16676,I-6563-2012
16677,A-8552-2012
16678,J-8766-2015
16679,S-7225-2017
16680,L-9447-2015
16681,I-7776-2012
16682,J-6185-2016
16683,N-9840-2013
16684,F-4151-2010
16685,A-8340-2009
16686,M-2672-2014
16687,G-5779-2015
16688,M-1995-2014
16689,G-9036-2013
16690,B-4111-2009
16691,C-9958-2011
16692,N-9173-2016
16693,J-4935-2014
16694,I-4510-2016
16695,A-6585-2009
16696,E-2168-2014
16697,R-3160-2017
16698,A-4771-2008
16699,C-8421-2009
16700,O-8619-2018
16701,A-9691-2013
16702,A-1901-2012
16703,F-6080-2017
16704,C-5486-2009
16705,D-6551-2017
16706,G-7099-2015
16707,M-4517-2017
16708,D-3490-2012
16709,H-8671-2014
16710,I-3300-2013
16711,M-9321-2016
16712,M-3167-2015
16713,J-5266-2012
16714,A-2490-2008
16715,F-7576-2014
16716,M-5843-2016
16717,I-9254-2016
16718,P-2415-2018
16719,H-7016-2014
16720,K-2522-2015
16721,B-8486-2017
16722,I-9566-2014
16723,B-4115-2009
16724,C-1225-2015
16725,Q-1983-2016
16726,K-2360-2013
16727,N-5032-2016
16728,D-6485-2013
16729,F-4973-2011
16730,F-3146-2017
16731,B-5350-2015
16732,C-9822-2014
16733,A-8669-2016
16734,A-9731-2012
16735,N-2225-2016
16736,E-1217-2011
16737,P-1596-2016
16738,M-4030-2014
16739,S-8737-2016
16740,A-7970-2009
16741,H-4507-2011
16742,D-3523-2014
16743,A-9816-2017
16744,W-4164-2017
16745,C-3495-2012
16746,E-3843-2018
16747,A-8106-2009
16748,C-7349-2016
16749,G-8070-2015
16750,A-4733-2008
16751,B-8155-2013
16752,A-2297-2014
16753,J-7937-2016
16754,H-5652-2017
16755,M-6564-2017
16756,D-5865-2012
16757,R-8310-2016
16758,F-6058-2013
16759,I-7710-2018
16760,P-1916-2017
16761,G-1963-2016
16762,H-7514-2017
16763,I-1857-2012
16764,N-4637-2017
16765,G-3830-2012
16766,G-1492-2016
16767,D-1496-2009
16768,D-3688-2016
16769,I-3353-2013
16770,M-6078-2016
16771,E-8439-2017
16772,D-8900-2014
16773,L-1188-2018
16774,I-7846-2015
16775,D-5419-2014
16776,B-5912-2012
16777,F-7226-2013
16778,H-3276-2014
16779,G-4544-2014
16780,L-9740-2016
16781,A-4397-2008
16782,F-5038-2012
16783,H-8381-2012
16784,J-2735-2017
16785,C-1185-2012
16786,J-5186-2014
16787,E-7929-2014
16788,C-8809-2011
16789,G-8170-2014
16790,A-4460-2016
16791,I-6070-2018
16792,J-8236-2015
16793,B-8856-2009
16794,M-2184-2015
16795,A-4906-2011
16796,C-6047-2012
16797,A-1004-2014
16798,M-7860-2013
16799,C-3205-2009
16800,B-6690-2008
16801,F-5863-2014
16802,O-4885-2014
16803,D-4648-2012
16804,S-2590-2016
16805,A-9709-2008
16806,H-6551-2013
16807,J-4135-2015
16808,B-8460-2009
16809,C-7072-2017
16810,F-7562-2015
16811,H-3427-2018
16812,L-1180-2016
16813,A-2261-2009
16814,A-5481-2008
16815,A-2376-2016
16816,D-1475-2015
16817,M-1181-2015
16818,A-8723-2009
16819,A-3235-2009
16820,B-1123-2009
16821,D-3460-2017
16822,L-3066-2013
16823,A-1320-2013
16824,C-5733-2013
16825,A-4993-2009
16826,A-7855-2008
16827,B-4538-2013
16828,J-1080-2016
16829,C-8499-2012
16830,G-2994-2013
16831,G-2943-2012
16832,I-4611-2016
16833,E-7922-2011
16834,F-7216-2013
16835,B-6846-2017
16836,G-6435-2013
16837,B-9967-2008
16838,E-2893-2011
16839,O-2013-2016
16840,N-7850-2016
16841,D-4974-2012
16842,D-1602-2009
16843,E-2892-2011
16844,D-6404-2017
16845,D-9898-2018
16846,G-2519-2013
16847,F-9021-2010
16848,J-9346-2015
16849,O-2525-2015
16850,C-6701-2017
16851,A-8948-2009
16852,C-1656-2014
16853,G-6448-2016
16854,J-3662-2012
16855,F-4001-2015
16856,A-3277-2016
16857,E-6296-2014
16858,E-7349-2018
16859,F-5120-2017
16860,H-3152-2011
16861,L-2143-2013
16862,D-1105-2009
16863,B-3223-2011
16864,A-8590-2011
16865,C-9978-2017
16866,E-3038-2016
16867,K-5021-2017
16868,C-3007-2011
16869,I-7648-2018
16870,L-8807-2014
16871,Q-6217-2017
16872,M-1274-2013
16873,R-5018-2016
16874,K-2785-2013
16875,A-2075-2012
16876,M-8542-2018
16877,C-3527-2009
16878,M-7623-2015
16879,E-2895-2011
16880,B-8968-2009
16881,E-3840-2013
16882,B-6092-2011
16883,H-7858-2013
16884,F-3399-2011
16885,C-5243-2012
16886,E-8921-2013
16887,A-5681-2008
16888,E-6781-2011
16889,C-3763-2008
16890,B-8315-2017
16891,B-6795-2008
16892,J-9519-2015
16893,O-6259-2015
16894,A-3072-2014
16895,C-1081-2008
16896,B-9418-2008
16897,J-4914-2017
16898,F-8229-2011
16899,I-3701-2016
16900,M-8720-2013
16901,A-6213-2017
16902,E-6407-2011
16903,E-3410-2010
16904,C-6284-2015
16905,P-1166-2016
16906,J-1499-2018
16907,I-3530-2015
16908,L-1682-2016
16909,O-3583-2018
16910,A-7623-2009
16911,A-6842-2010
16912,B-1601-2008
16913,O-6711-2015
16914,L-7004-2015
16915,F-6925-2011
16916,P-2590-2015
16917,J-7576-2012
16918,E-1695-2017
16919,D-5573-2013
16920,G-8684-2013
16921,G-2380-2014
16922,Q-6517-2016
16923,P-7827-2017
16924,D-2257-2012
16925,J-2390-2016
16926,A-4737-2012
16927,B-1613-2012
16928,B-6126-2008
16929,M-7575-2015
16930,C-4162-2016
16931,B-5324-2008
16932,A-5021-2012
16933,A-8254-2009
16934,I-6663-2015
16935,I-7740-2012
16936,O-8919-2017
16937,G-5925-2012
16938,L-9635-2015
16939,C-3646-2009
16940,J-4632-2013
16941,C-9929-2016
16942,E-5188-2013
16943,C-1166-2012
16944,M-3874-2015
16945,O-4344-2015
16946,R-3762-2016
16947,Q-6324-2017
16948,P-6091-2014
16949,F-3445-2013
16950,N-1056-2013
16951,D-5642-2011
16952,A-1572-2011
16953,I-5670-2015
16954,K-5147-2013
16955,H-7285-2012
16956,C-9133-2015
16957,M-8805-2013
16958,E-8242-2011
16959,A-7418-2012
16960,E-9187-2012
16961,H-8637-2015
16962,F-6859-2013
16963,L-9543-2015
16964,N-1345-2014
16965,N-4379-2013
16966,G-4135-2014
16967,G-8811-2018
16968,B-3770-2010
16969,E-7170-2013
16970,E-2969-2015
16971,H-4814-2012
16972,J-6510-2012
16973,A-8624-2009
16974,S-5439-2016
16975,H-7948-2012
16976,L-5897-2018
16977,P-3559-2014
16978,G-2627-2010
16979,F-8625-2017
16980,B-1706-2013
16981,W-5104-2017
16982,P-5611-2018
16983,T-7136-2017
16984,B-6286-2014
16985,H-2519-2014
16986,E-1489-2013
16987,I-4069-2012
16988,F-5245-2011
16989,G-4539-2017
16990,M-9667-2018
16991,U-6817-2017
16992,P-3329-2018
16993,F-1754-2015
16994,L-4897-2018
16995,G-3249-2012
16996,J-5020-2012
16997,J-9029-2014
16998,A-5747-2011
16999,N-7541-2018
17000,F-7557-2012
17001,A-3845-2016
17002,O-1010-2016
17003,D-2411-2016
17004,C-2441-2014
17005,B-3264-2009
17006,C-2137-2008
17007,M-4741-2016
17008,K-1859-2013
17009,B-7790-2012
17010,A-9415-2010
17011,I-7271-2012
17012,F-7518-2012
17013,F-6171-2014
17014,I-2212-2015
17015,J-9859-2014
17016,I-1932-2018
17017,C-1959-2018
17018,G-2265-2015
17019,O-7020-2015
17020,G-2929-2012
17021,F-8583-2010
17022,G-7522-2012
17023,I-5551-2014
17024,A-5438-2012
17025,A-4120-2011
17026,E-6334-2011
17027,D-5094-2009
17028,J-5202-2015
17029,A-5757-2011
17030,A-1801-2009
17031,A-4941-2012
17032,J-5111-2015
17033,M-5133-2016
17034,C-9374-2014
17035,C-2624-2009
17036,A-7916-2012
17037,J-1555-2015
17038,H-6208-2011
17039,D-3832-2012
17040,U-6421-2017
17041,A-8376-2009
17042,A-4052-2017
17043,B-5626-2009
17044,I-6484-2017
17045,J-9177-2017
17046,B-1262-2008
17047,K-3235-2013
17048,A-4633-2008
17049,P-3074-2015
17050,H-7714-2014
17051,A-9801-2016
17052,Q-4210-2016
17053,M-9962-2013
17054,E-3871-2016
17055,C-6188-2018
17056,K-5892-2013
17057,I-4880-2018
17058,E-2493-2018
17059,G-4960-2015
17060,C-7660-2018
17061,M-9842-2018
17062,E-7143-2014
17063,R-6192-2017
17064,B-3154-2012
17065,B-5606-2014
17066,C-7979-2016
17067,H-6248-2012
17068,B-9712-2017
17069,C-2591-2011
17070,K-7430-2016
17071,N-8840-2014
17072,G-2991-2017
17073,G-4696-2012
17074,A-8759-2010
17075,A-5832-2018
17076,S-6475-2017
17077,F-3815-2010
17078,B-7506-2009
17079,N-3352-2013
17080,B-1764-2014
17081,I-2267-2017
17082,B-5933-2015
17083,G-1566-2010
17084,E-2836-2010
17085,L-2659-2016
17086,A-5833-2011
17087,G-3167-2010
17088,H-8690-2015
17089,N-6234-2016
17090,F-7287-2015
17091,A-7990-2009
17092,F-1818-2016
17093,C-5549-2014
17094,F-2797-2016
17095,E-9976-2012
17096,H-4873-2013
17097,I-1243-2013
17098,O-9703-2016
17099,D-8281-2012
17100,M-9033-2017
17101,D-8173-2016
17102,N-9901-2014
17103,J-9049-2012
17104,B-1962-2010
17105,P-8324-2014
17106,K-1525-2015
17107,M-6216-2013
17108,B-1815-2008
17109,O-8163-2018
17110,B-8463-2012
17111,M-7671-2016
17112,D-8463-2013
17113,Q-9728-2017
17114,F-5955-2015
17115,I-5404-2013
17116,B-3322-2016
17117,C-4560-2015
17118,C-3605-2017
17119,L-6886-2017
17120,A-7725-2012
17121,B-1380-2018
17122,C-4496-2017
17123,B-7247-2017
17124,E-2046-2016
17125,E-1515-2013
17126,E-3807-2015
17127,T-1515-2017
17128,D-1615-2013
17129,H-5233-2012
17130,I-4916-2013
17131,A-8245-2009
17132,D-1952-2017
17133,I-7633-2012
17134,A-1075-2007
17135,A-8107-2009
17136,O-4645-2018
17137,G-8572-2013
17138,D-1287-2010
17139,F-1741-2018
17140,N-1843-2015
17141,H-8756-2012
17142,B-1507-2016
17143,A-2366-2008
17144,C-4664-2018
17145,C-8192-2015
17146,H-2770-2018
17147,C-2683-2008
17148,E-8108-2012
17149,C-3801-2009
17150,A-9821-2017
17151,D-3704-2015
17152,A-1211-2017
17153,E-3528-2010
17154,E-7870-2015
17155,L-5789-2013
17156,N-3840-2016
17157,A-5658-2010
17158,H-2656-2014
17159,A-3039-2016
17160,H-4007-2011
17161,I-7300-2012
17162,C-2870-2017
17163,A-5305-2011
17164,E-5755-2010
17165,P-4279-2018
17166,I-5773-2012
17167,O-2087-2015
17168,D-1141-2009
17169,C-9696-2017
17170,Q-6566-2016
17171,L-3830-2014
17172,C-6935-2008
17173,A-2981-2016
17174,M-8822-2015
17175,P-4653-2017
17176,B-3580-2009
17177,N-9816-2018
17178,E-2875-2013
17179,A-5965-2012
17180,C-9889-2013
17181,B-2973-2014
17182,N-5833-2015
17183,D-1517-2009
17184,E-1634-2017
17185,G-7270-2018
17186,B-7098-2009
17187,B-4021-2009
17188,A-9296-2009
17189,G-9239-2011
17190,L-2199-2015
17191,E-6542-2011
17192,K-6928-2014
17193,B-2488-2008
17194,B-4739-2008
17195,D-3708-2015
17196,K-3566-2013
17197,E-2618-2015
17198,C-4002-2012
17199,E-3210-2015
17200,L-8940-2016
17201,R-6299-2017
17202,G-3712-2015
17203,E-2897-2011
17204,B-5649-2017
17205,H-5197-2017
17206,B-3128-2010
17207,B-1050-2018
17208,N-8780-2018
17209,D-6429-2016
17210,C-4006-2011
17211,G-2270-2011
17212,A-7440-2009
17213,G-1206-2011
17214,A-4674-2008
17215,B-3832-2015
17216,B-3173-2009
17217,G-6428-2012
17218,O-9144-2016
17219,C-8058-2011
17220,D-7097-2014
17221,A-8392-2012
17222,A-5422-2010
17223,A-6789-2008
17224,C-1335-2011
17225,H-5030-2012
17226,E-7077-2011
17227,U-5960-2017
17228,E-4234-2013
17229,B-3067-2009
17230,K-3870-2018
17231,F-5036-2012
17232,P-3497-2017
17233,K-9463-2014
17234,A-5593-2015
17235,A-9040-2012
17236,M-3733-2018
17237,L-3791-2018
17238,N-2772-2016
17239,C-4934-2012
17240,B-8622-2012
17241,D-2738-2012
17242,K-5876-2018
17243,B-2528-2010
17244,D-1765-2009
17245,A-4294-2015
17246,R-8218-2016
17247,D-5232-2017
17248,A-9996-2012
17249,M-8391-2015
17250,F-6195-2011
17251,R-2104-2016
17252,A-9865-2009
17253,G-9804-2017
17254,E-3340-2016
17255,A-3459-2011
17256,E-9373-2015
17257,M-8322-2015
17258,N-2947-2014
17259,B-2852-2008
17260,A-2519-2011
17261,O-6945-2015
17262,B-7679-2014
17263,B-7749-2016
17264,K-3380-2012
17265,L-3189-2015
17266,T-3311-2017
17267,A-6888-2009
17268,B-5615-2012
17269,M-2361-2015
17270,P-1856-2018
17271,K-6515-2018
17272,O-4882-2017
17273,A-8594-2009
17274,A-5599-2012
17275,G-2976-2012
17276,E-6608-2011
17277,C-9289-2009
17278,A-2073-2012
17279,P-9344-2016
17280,B-8272-2017
17281,A-9729-2011
17282,A-4916-2013
17283,E-3692-2017
17284,M-3238-2013
17285,M-5038-2015
17286,K-3462-2012
17287,F-6259-2011
17288,B-9212-2018
17289,G-7083-2011
17290,L-6433-2015
17291,D-5247-2013
17292,P-8435-2015
17293,A-7053-2009
17294,B-9351-2018
17295,A-8169-2009
17296,G-6331-2011
17297,P-4896-2018
17298,A-9615-2009
17299,H-9438-2016
17300,E-5680-2010
17301,B-9161-2017
17302,J-9552-2015
17303,A-1661-2013
17304,J-6172-2015
17305,G-1087-2018
17306,I-8069-2012
17307,B-1536-2010
17308,G-5238-2015
17309,L-2080-2013
17310,E-2900-2011
17311,R-6509-2017
17312,N-9353-2018
17313,O-2842-2013
17314,K-5136-2012
17315,G-2821-2016
17316,A-1597-2014
17317,A-6782-2012
17318,B-3165-2008
17319,D-4571-2017
17320,E-3509-2010
17321,H-6970-2018
17322,D-5464-2009
17323,A-5560-2015
17324,L-6269-2015
17325,B-9386-2009
17326,B-8046-2009
17327,I-1810-2014
17328,E-8950-2017
17329,I-9310-2017
17330,E-5872-2010
17331,B-9052-2017
17332,D-1138-2015
17333,P-4855-2014
17334,E-9011-2010
17335,C-8474-2012
17336,C-9850-2009
17337,A-1480-2012
17338,L-9951-2017
17339,E-1423-2011
17340,C-6190-2011
17341,A-3064-2008
17342,I-7224-2012
17343,A-8419-2009
17344,E-5866-2010
17345,J-5088-2014
17346,I-3410-2015
17347,A-1631-2013
17348,G-3037-2011
17349,E-2827-2010
17350,L-2226-2016
17351,B-1037-2009
17352,H-7111-2013
17353,F-1224-2018
17354,B-3343-2010
17355,A-4832-2008
17356,B-3752-2012
17357,H-1688-2015
17358,I-5653-2014
17359,K-8181-2016
17360,B-3993-2015
17361,K-7013-2017
17362,A-2242-2014
17363,P-2470-2018
17364,D-2616-2009
17365,G-8484-2012
17366,B-1543-2015
17367,B-8284-2017
17368,F-5302-2010
17369,A-9811-2008
17370,A-9929-2016
17371,C-4812-2009
17372,A-1393-2012
17373,B-1835-2010
17374,C-3839-2008
17375,G-7265-2015
17376,C-8644-2013
17377,P-9342-2016
17378,B-4978-2011
17379,E-1863-2011
17380,R-9976-2016
17381,A-4871-2008
17382,A-8583-2012
17383,A-6485-2008
17384,C-3788-2009
17385,K-8272-2016
17386,P-3869-2017
17387,K-4750-2014
17388,C-4035-2008
17389,A-6109-2012
17390,S-5452-2016
17391,I-7229-2012
17392,B-3618-2015
17393,N-3701-2014
17394,D-8968-2011
17395,N-5559-2018
17396,B-4287-2009
17397,A-5251-2013
17398,C-4391-2008
17399,F-2662-2016
17400,A-8799-2012
17401,J-9232-2017
17402,U-3808-2017
17403,C-5910-2016
17404,A-6029-2008
17405,A-9645-2008
17406,D-1784-2013
17407,D-8369-2018
17408,U-9369-2017
17409,I-2584-2013
17410,C-8730-2012
17411,N-3866-2018
17412,B-3324-2010
17413,P-8974-2014
17414,E-4881-2010
17415,D-8953-2017
17416,F-5438-2011
17417,A-2313-2015
17418,A-9263-2012
17419,J-3684-2013
17420,C-7760-2009
17421,P-6014-2014
17422,K-7641-2013
17423,S-3642-2017
17424,A-3011-2014
17425,I-4432-2013
17426,I-9098-2016
17427,M-5246-2017
17428,D-4184-2015
17429,E-2902-2011
17430,B-9238-2011
17431,A-7093-2009
17432,H-1629-2018
17433,L-2091-2013
17434,F-6785-2013
17435,C-2623-2009
17436,B-5596-2012
17437,B-3369-2009
17438,J-3936-2014
17439,D-5945-2014
17440,F-4448-2017
17441,O-4882-2016
17442,A-6754-2010
17443,G-6700-2012
17444,K-8801-2016
17445,B-9872-2011
17446,H-3684-2013
17447,F-3951-2010
17448,C-3046-2013
17449,F-5330-2018
17450,A-2518-2014
17451,K-9145-2014
17452,D-1251-2013
17453,D-2857-2011
17454,A-8885-2008
17455,B-7731-2016
17456,F-5581-2010
17457,B-3776-2009
17458,O-1193-2017
17459,H-2754-2016
17460,D-6501-2018
17461,H-3237-2014
17462,J-2900-2016
17463,A-7866-2008
17464,C-8773-2015
17465,N-2686-2016
17466,D-4153-2011
17467,C-9617-2015
17468,A-1665-2009
17469,B-5075-2018
17470,B-9622-2015
17471,D-1026-2009
17472,F-7651-2010
